m,q,time_ratio_q2_over_m,stage_energy_ratio_m2q,L3_or_Gamma_ratio_m,relative_core_ratio_m_minus_half,finite_budget_window
2.000000000000000000e+00,7.906863660842176206e-03,3.125924647557326829e-05,3.162745464336870482e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.042218882826759896e-03,3.233864227964764691e-05,3.216887553130703958e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.179891210164914883e-03,3.345531010506661598e-05,3.271956484065965953e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.319920308686593394e-03,3.461053697144781153e-05,3.327968123474637357e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.462346523249191302e-03,3.580565433977383886e-05,3.384938609299676521e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.607210889361555442e-03,3.704203964697206817e-05,3.442884355744622177e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.754555145007107686e-03,3.832111789348521114e-05,3.501822058002843074e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.904421742669234308e-03,3.964436328566030450e-05,3.561768697067693723e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.056853861562618249e-03,4.101330093485085242e-05,3.622741544625047300e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.211895420073969859e-03,4.242950861518989176e-05,3.684758168029587944e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.369591088415618607e-03,4.389461858205868721e-05,3.747836435366247443e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.529986301495868908e-03,4.541031945334945502e-05,3.811994520598347563e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.693127272009533987e-03,4.697835815568749746e-05,3.877250908803813595e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.859061003752651528e-03,4.860054193785811715e-05,3.943624401501060611e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.002783530516514719e-02,5.027874045375828712e-05,4.011134122066058877e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.019949880310522250e-02,5.201488791727243622e-05,4.079799521242089000e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.037410095685966163e-02,5.381098533155827658e-05,4.149640382743864653e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.055169207239391171e-02,5.566910279531026012e-05,4.220676828957564686e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.073232331684611206e-02,5.759138188865936525e-05,4.292929326738444823e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.091604673326926865e-02,5.958003814145933306e-05,4.366418693307707460e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.110291525562574592e-02,6.163736358680346609e-05,4.441166102250298370e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.129298272403851493e-02,6.376572940271617459e-05,4.517193089615405971e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.148630390030342188e-02,6.596758864506280186e-05,4.594521560121368753e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.168293448366702902e-02,6.824547907482810178e-05,4.673173793466811610e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.188293112687456750e-02,7.060202608302224307e-05,4.753172450749826999e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.208635145249255770e-02,7.303994571658447427e-05,4.834540580997023079e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.229325406951093866e-02,7.556204780877362893e-05,4.917301627804375463e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.250369859022932260e-02,7.817123921765137837e-05,5.001479436091729042e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.271774564743233596e-02,8.087052717639206154e-05,5.087098258972934384e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.293545691185906017e-02,8.366302275928116938e-05,5.174182764743624069e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.315689510997137754e-02,8.655194446739436682e-05,5.262758043988551016e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.338212404202663436e-02,8.954062193809363623e-05,5.352849616810653743e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.361120860045960702e-02,9.263249978261278662e-05,5.444483440183842810e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.384421478857913133e-02,9.583114155615656481e-05,5.537685915431652534e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.408120973958486809e-02,9.914023386508988062e-05,5.632483895833947235e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.432226173590952882e-02,1.025635906159491195e-04,5.728904694363811528e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.456744022889227066e-02,1.061051574111744421e-04,5.826976091556908266e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.481681585878884613e-02,1.097690160966283287e-04,5.926726343515538453e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.507046047512429314e-02,1.135593894661417658e-04,6.028184190049717256e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.532844715739408933e-02,1.174806461285114734e-04,6.131378862957635734e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.559085023611961503e-02,1.215373055425555292e-04,6.236340094447846011e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.585774531426410727e-02,1.257340432260326294e-04,6.343098125705642909e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.612920928901519918e-02,1.300756961444271011e-04,6.451683715606079672e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.640532037394035192e-02,1.345672682858111975e-04,6.562128149576140768e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.668615812152158748e-02,1.392139364282104293e-04,6.674463248608634991e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.697180344607595107e-02,1.440210561061177534e-04,6.788721378430380426e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.726233864706834542e-02,1.489941677830347025e-04,6.904935458827338168e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.755784743282349722e-02,1.541390032371533255e-04,7.023138973129398888e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.785841494464373430e-02,1.594614921675373395e-04,7.143365977857493720e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.816412778133978667e-02,1.649677690284199322e-04,7.265651112535914669e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.847507402418136976e-02,1.706641800994905826e-04,7.390029609672547906e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.879134326227497806e-02,1.765572908003236105e-04,7.516537304909991224e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.911302661837610550e-02,1.826538932573767721e-04,7.645210647350442201e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.944021677514325835e-02,1.889610141322806819e-04,7.776086710057303342e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.977300800184155632e-02,1.954859227204450980e-04,7.909203200736622530e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.011149618150331886e-02,2.022361393293112784e-04,8.044598472601327543e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.045577883855363363e-02,2.092194439459093213e-04,8.182311535421453452e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.080595516690897373e-02,2.164438852037131199e-04,8.322382066763589492e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.116212605855657611e-02,2.239177896591196325e-04,8.464850423422630443e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.152439413262331389e-02,2.316497713882544648e-04,8.609757653049325554e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.189286376494205266e-02,2.396487419151563652e-04,8.757145505976821065e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.226764111812410546e-02,2.479239204827856876e-04,8.907056447249642184e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.264883417214670278e-02,2.564848446787001057e-04,9.059533668858681110e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.303655275546375933e-02,2.653413814276324727e-04,9.214621102185503732e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.343090857664952009e-02,2.745037383636540155e-04,9.372363430659808037e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.383201525658373496e-02,2.839824755950199698e-04,9.532806102633493983e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.423998836118777811e-02,2.937885178752594538e-04,9.695995344475111244e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.465494543472138492e-02,3.039331671945444424e-04,9.861978173888553967e-02,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.507700603364904773e-02,3.144281158058353587e-04,1.003080241345961909e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.550629176108647547e-02,3.252854597008339043e-04,1.020251670443459019e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.594292630183656773e-02,3.365177125512617998e-04,1.037717052073462709e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.638703545802512096e-02,3.481378201315374885e-04,1.055481418321004838e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.683874718534680695e-02,3.601591752394805654e-04,1.073549887413872278e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.729819162993125936e-02,3.725956331322245242e-04,1.091927665197250374e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.776550116584064129e-02,3.854615274951489891e-04,1.110620046633625652e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.824081043320889745e-02,3.987716869622202572e-04,1.129632417328355898e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.872425637703387991e-02,4.125414522067857360e-04,1.148970255081355196e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.921597828663379665e-02,4.267866936225287334e-04,1.168639131465351866e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,2.971611783577872076e-02,4.415238296149430757e-04,1.188644713431148831e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.022481912350945266e-02,4.567698455244313845e-04,1.208992764940378106e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.074222871565496229e-02,4.725423132028202904e-04,1.229689148626198492e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.126849568706053378e-02,4.888594112658615522e-04,1.250739827482421351e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.180377166453896010e-02,5.057399460450655868e-04,1.272150866581558404e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.234821087055684413e-02,5.232033732630059783e-04,1.293928434822273765e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.290197016766881893e-02,5.412698204570844714e-04,1.316078806706752757e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.346520910371247187e-02,5.599601101776000879e-04,1.338608364148498875e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.403808995777678897e-02,5.792957839868525041e-04,1.361523598311071559e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.462077778695774738e-02,5.992991272869535157e-04,1.384831111478309895e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.521344047391414961e-02,6.199931950049476261e-04,1.408537618956565984e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.581624877523745948e-02,6.414018381648493687e-04,1.432649951009498379e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.642937637065004480e-02,6.635497313772378922e-04,1.457175054826001792e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.705299991304510099e-02,6.864624012780601390e-04,1.482119996521804040e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.768729907938365292e-02,7.101662559494559962e-04,1.507491963175346117e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.833245662246263091e-02,7.346886153564895564e-04,1.533298264898505237e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.898865842356905032e-02,7.600577428348709438e-04,1.559546336942762013e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.965609354603595593e-02,7.863028776659773374e-04,1.586243741841438237e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.033495428971459185e-02,8.134542687766827896e-04,1.613398171588583674e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.102543624637965819e-02,8.415432096028808854e-04,1.641017449855186328e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.172773835608261511e-02,8.706020741568441280e-04,1.669109534243304604e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.244206296446978444e-02,9.006643543400088539e-04,1.697682518578791377e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.316861588108193010e-02,9.317646985441995541e-04,1.726744635243277204e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.390760643865131846e-02,9.639389515857473868e-04,1.756304257546052738e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.465924755341441066e-02,9.972241960185756170e-04,1.786369902136576426e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.542375578645671541e-02,1.031658794873829919e-03,1.816950231458268616e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.620135140610777402e-02,1.067282435875328362e-03,1.848054056244310961e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.699225845140458935e-02,1.104136177181803003e-03,1.879690338056183574e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.779670479664094307e-02,1.142262494708619564e-03,1.911868191865637723e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.861492221702221755e-02,1.181705331083560215e-03,1.944596888680888702e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.944714645544388137e-02,1.222510146293058183e-03,1.977885858217755255e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.029361729041307433e-02,1.264723970077268446e-03,2.011744691616522973e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.115457860513318578e-02,1.308395456134375020e-03,2.046183144205327431e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.203027845777082744e-02,1.353574938196585491e-03,2.081211138310833098e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.292096915292578835e-02,1.400314488042461421e-03,2.116838766117031534e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.382690731432449027e-02,1.448667975512439761e-03,2.153076292572979611e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.474835395875768396e-02,1.498691130596709140e-03,2.189934158350307358e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.568557457128418126e-02,1.550441607667025698e-03,2.227422982851367250e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.663883918172166188e-02,1.603979051926464382e-03,2.265553567268866475e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.760842244244710614e-02,1.659365168153721735e-03,2.304336897697884246e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.859460370752896108e-02,1.716663791821183274e-03,2.343784148301158443e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.959766711321392435e-02,1.775940962668730262e-03,2.383906684528556974e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.061790165979176470e-02,1.837265000818092591e-03,2.424716066391670588e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.165560129486130636e-02,1.900706585515451498e-03,2.466224051794452254e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.271106499802193979e-02,1.966338836593066290e-03,2.508442599920877591e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.378459686701495879e-02,2.034237398743807441e-03,2.551383874680598352e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.487650620533939871e-02,2.104480528705720849e-03,2.595060248213575949e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.598710761136797331e-02,2.177149185457128572e-03,2.639484304454718933e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.711672106898838863e-02,2.252327123526195064e-03,2.684668842759535545e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.826567203979624909e-02,2.330100989522509818e-03,2.730626881591849964e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.943429155686645093e-02,2.410560422001968052e-03,2.777371662274658037e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.062291632012950016e-02,2.493798154780006715e-03,2.824916652805180006e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.183188879338084365e-02,2.579910123812316231e-03,2.873275551735233746e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.306155730295067763e-02,2.668995577766172540e-03,2.922462292118027105e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.431227613806296040e-02,2.761157192409860808e-03,2.972491045522518416e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.558440565291228708e-02,2.856501188951999452e-03,3.023376226116491483e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.687831237048843580e-02,2.955137456467197415e-03,3.075132494819537432e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.819436908817806176e-02,3.057179678549108541e-03,3.127774763527122470e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,7.953295498517418127e-02,3.162745464336871263e-03,3.181318199406967251e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.089445573172449055e-02,3.271956484065966474e-03,3.235778229268979622e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.227926360024957753e-02,3.384938609299677648e-03,3.291170544009983101e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.368777757836379227e-02,3.501822058002844636e-03,3.347511103134551691e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.512040348383045907e-02,3.622741544625048254e-03,3.404816139353218363e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.657755408148522236e-02,3.747836435366249178e-03,3.463102163259408894e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.805964920216086123e-02,3.877250908803814809e-03,3.522385968086434449e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,8.956711586364786426e-02,4.011134122066060785e-03,3.582684634545914570e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.110038839372602837e-02,4.149640382743865694e-03,3.644015535749041135e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.265990855530180370e-02,4.292929326738446211e-03,3.706396342212072148e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.424612567368800820e-02,4.441166102250296635e-03,3.769845026947520328e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.585949676606249359e-02,4.594521560121372743e-03,3.834379870642499744e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.750048667314259454e-02,4.753172450749828040e-03,3.900019466925703782e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,9.916956819311432969e-02,4.917301627804376851e-03,3.966782727724573188e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.008672222178536720e-01,5.087098258972936812e-03,4.034688888714146882e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.025939378714800648e-01,5.262758043988556046e-03,4.103757514859202593e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.043502126512815958e-01,5.444483440183845065e-03,4.174008506051263834e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.061365525710530056e-01,5.632483895833949317e-03,4.245462102842120222e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.079534723068870106e-01,5.826976091556910695e-03,4.318138892275480423e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.098014953454616444e-01,6.028184190049717950e-03,4.392059813818465774e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.116811541348660258e-01,6.236340094447851388e-03,4.467246165394641033e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.135929902380079376e-01,6.451683715606083662e-03,4.543719609520317504e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.155375544886478728e-01,6.674463248608638287e-03,4.621502179545914912e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.175154071501038622e-01,6.904935458827340770e-03,4.700616286004154487e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.195271180766732388e-01,7.143365977857493374e-03,4.781084723066929554e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.215732668778177900e-01,7.390029609672553977e-03,4.862930675112711598e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.236544430851592574e-01,7.645210647350445324e-03,4.946177723406370297e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.257712463223341626e-01,7.909203200736627040e-03,5.030849852893366503e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.279242864777557220e-01,8.182311535421458309e-03,5.116971459110228881e-01,2.000000000000000000e+00,7.071067811865475727e-01,1.000000000000000000e+00
